Name	Type	Protein	NPS	BP	Distance
Fosl2_a-106	Fosl2_a	Fosl2	Widom_601	131	35
Fosl2_a-107	Fosl2_a	Fosl2	Widom_601	132	36
Fosl2_a-108	Fosl2_a	Fosl2	Widom_601	133	37
Fosl2_a-109	Fosl2_a	Fosl2	Widom_601	134	38
Fosl2_a-110	Fosl2_a	Fosl2	Widom_601	135	39
Fosl2_a-111	Fosl2_a	Fosl2	Widom_601	136	40
Fosl2_a-112	Fosl2_a	Fosl2	Widom_601	137	41
Fosl2_a-113	Fosl2_a	Fosl2	Widom_601	138	42
Fosl2_a-114	Fosl2_a	Fosl2	Widom_601	139	43
Fosl2_a-115	Fosl2_a	Fosl2	Widom_601	140	44
Fosl2_a-116	Fosl2_a	Fosl2	Widom_601	141	45
Fosl2_a-117	Fosl2_a	Fosl2	Widom_601	142	46
Fosl2_a-118	Fosl2_a	Fosl2	Widom_601	143	47
Fosl2_a-119	Fosl2_a	Fosl2	Widom_601	144	48
Fosl2_a-120	Fosl2_a	Fosl2	Widom_601	145	49
Fosl2_a-121	Fosl2_a	Fosl2	Widom_601	146	50
Fosl2_a-122	Fosl2_a	Fosl2	Widom_601	147	51
Fosl2_a-123	Fosl2_a	Fosl2	Widom_601	148	52
Fosl2_a-124	Fosl2_a	Fosl2	Widom_601	149	53
Fosl2_a-125	Fosl2_a	Fosl2	Widom_601	150	54
Fosl2_a-126	Fosl2_a	Fosl2	Widom_601	151	55
Fosl2_a-127	Fosl2_a	Fosl2	Widom_601	152	56
Fosl2_a-128	Fosl2_a	Fosl2	Widom_601	153	57
Fosl2_a-129	Fosl2_a	Fosl2	Widom_601	154	58
Fosl2_a-130	Fosl2_a	Fosl2	Widom_601	155	59
Fosl2_a-131	Fosl2_a	Fosl2	Widom_601	156	60
Fosl2_a-132	Fosl2_a	Fosl2	Widom_601	157	61
Fosl2_a-133	Fosl2_a	Fosl2	Widom_601	158	62
Fosl2_a-134	Fosl2_a	Fosl2	Widom_601	159	63
Fosl2_a-135	Fosl2_a	Fosl2	Widom_601	160	64
Fosl2_a-136	Fosl2_a	Fosl2	Widom_601	161	65
Fosl2_a-137	Fosl2_a	Fosl2	Widom_601	162	66
Fosl2_a-138	Fosl2_a	Fosl2	Widom_601	163	67
Fosl2_a-139	Fosl2_a	Fosl2	Widom_601	164	68
Fosl2_a-140	Fosl2_a	Fosl2	Widom_601	165	69
Fosl2_a-141	Fosl2_a	Fosl2	Widom_601	166	70
Fosl2_a-142	Fosl2_a	Fosl2	Widom_601	167	71
Fosl2_a-143	Fosl2_a	Fosl2	Widom_601	168	72
Fosl2_a-144	Fosl2_a	Fosl2	Widom_601	169	73
Fosl2_a-145	Fosl2_a	Fosl2	Widom_601	170	74
Fosl2_a-146	Fosl2_a	Fosl2	Widom_601	171	75
Fosl2_a-147	Fosl2_a	Fosl2	Widom_601	172	76
Fosl2_a-148	Fosl2_a	Fosl2	Widom_601	173	77
Fosl2_a-153	Fosl2_a	Fosl2	Widom_601	178	82
Fosl2_a-158	Fosl2_a	Fosl2	Widom_601	183	87
Fosl2_b-1	Fosl2_b	Fosl2	Widom_601	28	-68
Fosl2_b-2	Fosl2_b	Fosl2	Widom_601	29	-67
Fosl2_b-3	Fosl2_b	Fosl2	Widom_601	30	-66
Fosl2_b-4	Fosl2_b	Fosl2	Widom_601	31	-65
Fosl2_b-5	Fosl2_b	Fosl2	Widom_601	32	-64
Fosl2_b-6	Fosl2_b	Fosl2	Widom_601	33	-63
Fosl2_b-7	Fosl2_b	Fosl2	Widom_601	34	-62
Fosl2_b-8	Fosl2_b	Fosl2	Widom_601	35	-61
Fosl2_b-9	Fosl2_b	Fosl2	Widom_601	36	-60
Fosl2_b-10	Fosl2_b	Fosl2	Widom_601	37	-59
Fosl2_b-11	Fosl2_b	Fosl2	Widom_601	38	-58
Fosl2_b-12	Fosl2_b	Fosl2	Widom_601	39	-57
Fosl2_b-13	Fosl2_b	Fosl2	Widom_601	40	-56
Fosl2_b-14	Fosl2_b	Fosl2	Widom_601	41	-55
Fosl2_b-15	Fosl2_b	Fosl2	Widom_601	42	-54
Fosl2_b-16	Fosl2_b	Fosl2	Widom_601	43	-53
Fosl2_b-17	Fosl2_b	Fosl2	Widom_601	44	-52
Fosl2_b-18	Fosl2_b	Fosl2	Widom_601	45	-51
Fosl2_b-19	Fosl2_b	Fosl2	Widom_601	46	-50
Fosl2_b-20	Fosl2_b	Fosl2	Widom_601	47	-49
Fosl2_b-21	Fosl2_b	Fosl2	Widom_601	48	-48
Fosl2_b-22	Fosl2_b	Fosl2	Widom_601	49	-47
Fosl2_b-23	Fosl2_b	Fosl2	Widom_601	50	-46
Fosl2_b-24	Fosl2_b	Fosl2	Widom_601	51	-45
Fosl2_b-25	Fosl2_b	Fosl2	Widom_601	52	-44
Fosl2_b-26	Fosl2_b	Fosl2	Widom_601	53	-43
Fosl2_b-27	Fosl2_b	Fosl2	Widom_601	54	-42
Fosl2_b-28	Fosl2_b	Fosl2	Widom_601	55	-41
Fosl2_b-29	Fosl2_b	Fosl2	Widom_601	56	-40
Fosl2_b-30	Fosl2_b	Fosl2	Widom_601	57	-39
Fosl2_b-31	Fosl2_b	Fosl2	Widom_601	58	-38
Fosl2_b-32	Fosl2_b	Fosl2	Widom_601	59	-37
Fosl2_b-33	Fosl2_b	Fosl2	Widom_601	60	-36
Fosl2_b-34	Fosl2_b	Fosl2	Widom_601	61	-35
Fosl2_b-35	Fosl2_b	Fosl2	Widom_601	62	-34
Fosl2_b-36	Fosl2_b	Fosl2	Widom_601	63	-33
Fosl2_b-37	Fosl2_b	Fosl2	Widom_601	64	-32
Fosl2_b-38	Fosl2_b	Fosl2	Widom_601	65	-31
Fosl2_b-39	Fosl2_b	Fosl2	Widom_601	66	-30
Fosl2_b-40	Fosl2_b	Fosl2	Widom_601	67	-29
Fosl2_b-41	Fosl2_b	Fosl2	Widom_601	68	-28
Fosl2_b-42	Fosl2_b	Fosl2	Widom_601	69	-27
Fosl2_b-43	Fosl2_b	Fosl2	Widom_601	70	-26
Fosl2_b-44	Fosl2_b	Fosl2	Widom_601	71	-25
Fosl2_b-45	Fosl2_b	Fosl2	Widom_601	72	-24
Fosl2_b-46	Fosl2_b	Fosl2	Widom_601	73	-23
Fosl2_b-47	Fosl2_b	Fosl2	Widom_601	74	-22
Fosl2_b-48	Fosl2_b	Fosl2	Widom_601	75	-21
Fosl2_b-49	Fosl2_b	Fosl2	Widom_601	76	-20
Fosl2_b-50	Fosl2_b	Fosl2	Widom_601	77	-19
Fosl2_b-51	Fosl2_b	Fosl2	Widom_601	78	-18
Fosl2_b-52	Fosl2_b	Fosl2	Widom_601	79	-17
Fosl2_b-53	Fosl2_b	Fosl2	Widom_601	80	-16
Fosl2_b-54	Fosl2_b	Fosl2	Widom_601	81	-15
Fosl2_b-55	Fosl2_b	Fosl2	Widom_601	82	-14
Fosl2_b-56	Fosl2_b	Fosl2	Widom_601	83	-13
Fosl2_b-57	Fosl2_b	Fosl2	Widom_601	84	-12
Fosl2_b-58	Fosl2_b	Fosl2	Widom_601	85	-11
Fosl2_b-59	Fosl2_b	Fosl2	Widom_601	86	-10
Fosl2_b-60	Fosl2_b	Fosl2	Widom_601	87	-9
Fosl2_b-61	Fosl2_b	Fosl2	Widom_601	88	-8
Fosl2_b-62	Fosl2_b	Fosl2	Widom_601	89	-7
Fosl2_b-63	Fosl2_b	Fosl2	Widom_601	90	-6
Fosl2_b-64	Fosl2_b	Fosl2	Widom_601	91	-5
Fosl2_b-65	Fosl2_b	Fosl2	Widom_601	92	-4
Fosl2_b-66	Fosl2_b	Fosl2	Widom_601	93	-3
Fosl2_b-67	Fosl2_b	Fosl2	Widom_601	94	-2
Fosl2_b-68	Fosl2_b	Fosl2	Widom_601	95	-1
Fosl2_b-69	Fosl2_b	Fosl2	Widom_601	96	0
Fosl2_b-70	Fosl2_b	Fosl2	Widom_601	97	1
Fosl2_b-71	Fosl2_b	Fosl2	Widom_601	98	2
Fosl2_b-72	Fosl2_b	Fosl2	Widom_601	99	3
Fosl2_b-73	Fosl2_b	Fosl2	Widom_601	100	4
Fosl2_b-74	Fosl2_b	Fosl2	Widom_601	101	5
Fosl2_b-75	Fosl2_b	Fosl2	Widom_601	102	6
Fosl2_b-76	Fosl2_b	Fosl2	Widom_601	103	7
Fosl2_b-77	Fosl2_b	Fosl2	Widom_601	104	8
Fosl2_b-78	Fosl2_b	Fosl2	Widom_601	105	9
Fosl2_b-79	Fosl2_b	Fosl2	Widom_601	106	10
Fosl2_b-80	Fosl2_b	Fosl2	Widom_601	107	11
Fosl2_b-81	Fosl2_b	Fosl2	Widom_601	108	12
Fosl2_b-82	Fosl2_b	Fosl2	Widom_601	109	13
Fosl2_b-83	Fosl2_b	Fosl2	Widom_601	110	14
Fosl2_b-84	Fosl2_b	Fosl2	Widom_601	111	15
Fosl2_b-85	Fosl2_b	Fosl2	Widom_601	112	16
Fosl2_b-86	Fosl2_b	Fosl2	Widom_601	113	17
Fosl2_b-87	Fosl2_b	Fosl2	Widom_601	114	18
Fosl2_b-88	Fosl2_b	Fosl2	Widom_601	115	19
Fosl2_b-89	Fosl2_b	Fosl2	Widom_601	116	20
Fosl2_b-90	Fosl2_b	Fosl2	Widom_601	117	21
Fosl2_b-91	Fosl2_b	Fosl2	Widom_601	118	22
Fosl2_b-92	Fosl2_b	Fosl2	Widom_601	119	23
Fosl2_b-93	Fosl2_b	Fosl2	Widom_601	120	24
Fosl2_b-94	Fosl2_b	Fosl2	Widom_601	121	25
Fosl2_b-95	Fosl2_b	Fosl2	Widom_601	122	26
Fosl2_b-96	Fosl2_b	Fosl2	Widom_601	123	27
Fosl2_b-97	Fosl2_b	Fosl2	Widom_601	124	28
Fosl2_b-98	Fosl2_b	Fosl2	Widom_601	125	29
Fosl2_b-99	Fosl2_b	Fosl2	Widom_601	126	30
Fosl2_b-100	Fosl2_b	Fosl2	Widom_601	127	31
Fosl2_b-101	Fosl2_b	Fosl2	Widom_601	128	32
Fosl2_b-102	Fosl2_b	Fosl2	Widom_601	129	33
Fosl2_b-103	Fosl2_b	Fosl2	Widom_601	130	34
Fosl2_b-104	Fosl2_b	Fosl2	Widom_601	131	35
Fosl2_b-105	Fosl2_b	Fosl2	Widom_601	132	36
Fosl2_b-106	Fosl2_b	Fosl2	Widom_601	133	37
Fosl2_b-107	Fosl2_b	Fosl2	Widom_601	134	38
Fosl2_b-108	Fosl2_b	Fosl2	Widom_601	135	39
Fosl2_b-109	Fosl2_b	Fosl2	Widom_601	136	40
Fosl2_b-110	Fosl2_b	Fosl2	Widom_601	137	41
Fosl2_b-111	Fosl2_b	Fosl2	Widom_601	138	42
Fosl2_b-112	Fosl2_b	Fosl2	Widom_601	139	43
Fosl2_b-113	Fosl2_b	Fosl2	Widom_601	140	44
Fosl2_b-114	Fosl2_b	Fosl2	Widom_601	141	45
Fosl2_b-115	Fosl2_b	Fosl2	Widom_601	142	46
Fosl2_b-116	Fosl2_b	Fosl2	Widom_601	143	47
Fosl2_b-117	Fosl2_b	Fosl2	Widom_601	144	48
Fosl2_b-118	Fosl2_b	Fosl2	Widom_601	145	49
Fosl2_b-119	Fosl2_b	Fosl2	Widom_601	146	50
Fosl2_b-120	Fosl2_b	Fosl2	Widom_601	147	51
Fosl2_b-121	Fosl2_b	Fosl2	Widom_601	148	52
Fosl2_b-122	Fosl2_b	Fosl2	Widom_601	149	53
Fosl2_b-123	Fosl2_b	Fosl2	Widom_601	150	54
Fosl2_b-124	Fosl2_b	Fosl2	Widom_601	151	55
Fosl2_b-125	Fosl2_b	Fosl2	Widom_601	152	56
Fosl2_b-126	Fosl2_b	Fosl2	Widom_601	153	57
Fosl2_b-127	Fosl2_b	Fosl2	Widom_601	154	58
Fosl2_b-128	Fosl2_b	Fosl2	Widom_601	155	59
Fosl2_b-129	Fosl2_b	Fosl2	Widom_601	156	60
Fosl2_b-130	Fosl2_b	Fosl2	Widom_601	157	61
Fosl2_b-131	Fosl2_b	Fosl2	Widom_601	158	62
Fosl2_b-132	Fosl2_b	Fosl2	Widom_601	159	63
Fosl2_b-133	Fosl2_b	Fosl2	Widom_601	160	64
Fosl2_b-134	Fosl2_b	Fosl2	Widom_601	161	65
Fosl2_b-135	Fosl2_b	Fosl2	Widom_601	162	66
Fosl2_b-136	Fosl2_b	Fosl2	Widom_601	163	67
Fosl2_b-137	Fosl2_b	Fosl2	Widom_601	164	68
Fosl2_b-138	Fosl2_b	Fosl2	Widom_601	165	69
Fosl2_b-139	Fosl2_b	Fosl2	Widom_601	166	70
Fosl2_b-140	Fosl2_b	Fosl2	Widom_601	167	71
Fosl2_b-141	Fosl2_b	Fosl2	Widom_601	168	72
Fosl2_b-142	Fosl2_b	Fosl2	Widom_601	169	73
Fosl2_b-143	Fosl2_b	Fosl2	Widom_601	170	74
Fosl2_b-144	Fosl2_b	Fosl2	Widom_601	171	75
Fosl2_b-145	Fosl2_b	Fosl2	Widom_601	172	76
Fosl2_b-146	Fosl2_b	Fosl2	Widom_601	173	77
Fosl2_b-147	Fosl2_b	Fosl2	Widom_601	174	78
Fosl2_b-148	Fosl2_b	Fosl2	Widom_601	175	79
Fosl2_b-153	Fosl2_b	Fosl2	Widom_601	180	84
Fosl2_b-158	Fosl2_b	Fosl2	Widom_601	185	89
FoxA1_a-1	FoxA1_a	FoxA1	Widom_601	28	-68
FoxA1_a-2	FoxA1_a	FoxA1	Widom_601	29	-67
FoxA1_a-3	FoxA1_a	FoxA1	Widom_601	30	-66
FoxA1_a-4	FoxA1_a	FoxA1	Widom_601	31	-65
FoxA1_a-5	FoxA1_a	FoxA1	Widom_601	32	-64
FoxA1_a-6	FoxA1_a	FoxA1	Widom_601	33	-63
FoxA1_a-7	FoxA1_a	FoxA1	Widom_601	34	-62
FoxA1_a-8	FoxA1_a	FoxA1	Widom_601	35	-61
FoxA1_a-9	FoxA1_a	FoxA1	Widom_601	36	-60
FoxA1_a-10	FoxA1_a	FoxA1	Widom_601	37	-59
FoxA1_a-11	FoxA1_a	FoxA1	Widom_601	38	-58
FoxA1_a-12	FoxA1_a	FoxA1	Widom_601	39	-57
FoxA1_a-13	FoxA1_a	FoxA1	Widom_601	40	-56
FoxA1_a-14	FoxA1_a	FoxA1	Widom_601	41	-55
FoxA1_a-15	FoxA1_a	FoxA1	Widom_601	42	-54
FoxA1_a-16	FoxA1_a	FoxA1	Widom_601	43	-53
FoxA1_a-17	FoxA1_a	FoxA1	Widom_601	44	-52
FoxA1_a-18	FoxA1_a	FoxA1	Widom_601	45	-51
FoxA1_a-19	FoxA1_a	FoxA1	Widom_601	46	-50
FoxA1_a-20	FoxA1_a	FoxA1	Widom_601	47	-49
FoxA1_a-21	FoxA1_a	FoxA1	Widom_601	48	-48
FoxA1_a-22	FoxA1_a	FoxA1	Widom_601	49	-47
FoxA1_a-23	FoxA1_a	FoxA1	Widom_601	50	-46
FoxA1_a-24	FoxA1_a	FoxA1	Widom_601	51	-45
FoxA1_a-25	FoxA1_a	FoxA1	Widom_601	52	-44
FoxA1_a-26	FoxA1_a	FoxA1	Widom_601	53	-43
FoxA1_a-27	FoxA1_a	FoxA1	Widom_601	54	-42
FoxA1_a-28	FoxA1_a	FoxA1	Widom_601	55	-41
FoxA1_a-29	FoxA1_a	FoxA1	Widom_601	56	-40
FoxA1_a-30	FoxA1_a	FoxA1	Widom_601	57	-39
FoxA1_a-31	FoxA1_a	FoxA1	Widom_601	58	-38
FoxA1_a-32	FoxA1_a	FoxA1	Widom_601	59	-37
FoxA1_a-33	FoxA1_a	FoxA1	Widom_601	60	-36
FoxA1_a-34	FoxA1_a	FoxA1	Widom_601	61	-35
FoxA1_a-35	FoxA1_a	FoxA1	Widom_601	62	-34
FoxA1_a-36	FoxA1_a	FoxA1	Widom_601	63	-33
FoxA1_a-37	FoxA1_a	FoxA1	Widom_601	64	-32
FoxA1_a-38	FoxA1_a	FoxA1	Widom_601	65	-31
FoxA1_a-39	FoxA1_a	FoxA1	Widom_601	66	-30
FoxA1_a-40	FoxA1_a	FoxA1	Widom_601	67	-29
FoxA1_a-41	FoxA1_a	FoxA1	Widom_601	68	-28
FoxA1_a-42	FoxA1_a	FoxA1	Widom_601	69	-27
FoxA1_a-43	FoxA1_a	FoxA1	Widom_601	70	-26
FoxA1_a-44	FoxA1_a	FoxA1	Widom_601	71	-25
FoxA1_a-45	FoxA1_a	FoxA1	Widom_601	72	-24
FoxA1_a-46	FoxA1_a	FoxA1	Widom_601	73	-23
FoxA1_a-47	FoxA1_a	FoxA1	Widom_601	74	-22
FoxA1_a-48	FoxA1_a	FoxA1	Widom_601	75	-21
FoxA1_a-49	FoxA1_a	FoxA1	Widom_601	76	-20
FoxA1_a-50	FoxA1_a	FoxA1	Widom_601	77	-19
FoxA1_a-51	FoxA1_a	FoxA1	Widom_601	78	-18
FoxA1_a-52	FoxA1_a	FoxA1	Widom_601	79	-17
FoxA1_a-53	FoxA1_a	FoxA1	Widom_601	80	-16
FoxA1_a-54	FoxA1_a	FoxA1	Widom_601	81	-15
FoxA1_a-55	FoxA1_a	FoxA1	Widom_601	82	-14
FoxA1_a-56	FoxA1_a	FoxA1	Widom_601	83	-13
FoxA1_a-57	FoxA1_a	FoxA1	Widom_601	84	-12
FoxA1_a-58	FoxA1_a	FoxA1	Widom_601	85	-11
FoxA1_a-59	FoxA1_a	FoxA1	Widom_601	86	-10
FoxA1_a-60	FoxA1_a	FoxA1	Widom_601	87	-9
FoxA1_a-61	FoxA1_a	FoxA1	Widom_601	88	-8
FoxA1_a-62	FoxA1_a	FoxA1	Widom_601	89	-7
FoxA1_a-63	FoxA1_a	FoxA1	Widom_601	90	-6
FoxA1_a-64	FoxA1_a	FoxA1	Widom_601	91	-5
FoxA1_a-65	FoxA1_a	FoxA1	Widom_601	92	-4
FoxA1_a-66	FoxA1_a	FoxA1	Widom_601	93	-3
FoxA1_a-67	FoxA1_a	FoxA1	Widom_601	94	-2
FoxA1_a-68	FoxA1_a	FoxA1	Widom_601	95	-1
FoxA1_a-69	FoxA1_a	FoxA1	Widom_601	96	0
FoxA1_a-70	FoxA1_a	FoxA1	Widom_601	97	1
FoxA1_a-71	FoxA1_a	FoxA1	Widom_601	98	2
FoxA1_a-72	FoxA1_a	FoxA1	Widom_601	99	3
FoxA1_a-73	FoxA1_a	FoxA1	Widom_601	100	4
FoxA1_a-74	FoxA1_a	FoxA1	Widom_601	101	5
FoxA1_a-75	FoxA1_a	FoxA1	Widom_601	102	6
FoxA1_a-76	FoxA1_a	FoxA1	Widom_601	103	7
FoxA1_a-77	FoxA1_a	FoxA1	Widom_601	104	8
FoxA1_a-78	FoxA1_a	FoxA1	Widom_601	105	9
FoxA1_a-79	FoxA1_a	FoxA1	Widom_601	106	10
FoxA1_a-80	FoxA1_a	FoxA1	Widom_601	107	11
FoxA1_a-81	FoxA1_a	FoxA1	Widom_601	108	12
FoxA1_a-82	FoxA1_a	FoxA1	Widom_601	109	13
FoxA1_a-83	FoxA1_a	FoxA1	Widom_601	110	14
FoxA1_a-84	FoxA1_a	FoxA1	Widom_601	111	15
FoxA1_a-85	FoxA1_a	FoxA1	Widom_601	112	16
FoxA1_a-86	FoxA1_a	FoxA1	Widom_601	113	17
FoxA1_a-87	FoxA1_a	FoxA1	Widom_601	114	18
FoxA1_a-88	FoxA1_a	FoxA1	Widom_601	115	19
FoxA1_a-89	FoxA1_a	FoxA1	Widom_601	116	20
FoxA1_a-90	FoxA1_a	FoxA1	Widom_601	117	21
FoxA1_a-91	FoxA1_a	FoxA1	Widom_601	118	22
FoxA1_a-92	FoxA1_a	FoxA1	Widom_601	119	23
FoxA1_a-93	FoxA1_a	FoxA1	Widom_601	120	24
FoxA1_a-94	FoxA1_a	FoxA1	Widom_601	121	25
FoxA1_a-95	FoxA1_a	FoxA1	Widom_601	122	26
FoxA1_a-96	FoxA1_a	FoxA1	Widom_601	123	27
FoxA1_a-97	FoxA1_a	FoxA1	Widom_601	124	28
FoxA1_a-98	FoxA1_a	FoxA1	Widom_601	125	29
FoxA1_a-99	FoxA1_a	FoxA1	Widom_601	126	30
FoxA1_a-100	FoxA1_a	FoxA1	Widom_601	127	31
FoxA1_a-101	FoxA1_a	FoxA1	Widom_601	128	32
FoxA1_a-102	FoxA1_a	FoxA1	Widom_601	129	33
FoxA1_a-103	FoxA1_a	FoxA1	Widom_601	130	34
FoxA1_a-104	FoxA1_a	FoxA1	Widom_601	131	35
FoxA1_a-105	FoxA1_a	FoxA1	Widom_601	132	36
FoxA1_a-106	FoxA1_a	FoxA1	Widom_601	133	37
FoxA1_a-107	FoxA1_a	FoxA1	Widom_601	134	38
FoxA1_a-108	FoxA1_a	FoxA1	Widom_601	135	39
FoxA1_a-109	FoxA1_a	FoxA1	Widom_601	136	40
FoxA1_a-110	FoxA1_a	FoxA1	Widom_601	137	41
FoxA1_a-111	FoxA1_a	FoxA1	Widom_601	138	42
FoxA1_a-112	FoxA1_a	FoxA1	Widom_601	139	43
FoxA1_a-113	FoxA1_a	FoxA1	Widom_601	140	44
FoxA1_a-114	FoxA1_a	FoxA1	Widom_601	141	45
FoxA1_a-115	FoxA1_a	FoxA1	Widom_601	142	46
FoxA1_a-116	FoxA1_a	FoxA1	Widom_601	143	47
FoxA1_a-117	FoxA1_a	FoxA1	Widom_601	144	48
FoxA1_a-118	FoxA1_a	FoxA1	Widom_601	145	49
FoxA1_a-119	FoxA1_a	FoxA1	Widom_601	146	50
FoxA1_a-120	FoxA1_a	FoxA1	Widom_601	147	51
FoxA1_a-121	FoxA1_a	FoxA1	Widom_601	148	52
FoxA1_a-122	FoxA1_a	FoxA1	Widom_601	149	53
FoxA1_a-123	FoxA1_a	FoxA1	Widom_601	150	54
FoxA1_a-124	FoxA1_a	FoxA1	Widom_601	151	55
FoxA1_a-125	FoxA1_a	FoxA1	Widom_601	152	56
FoxA1_a-126	FoxA1_a	FoxA1	Widom_601	153	57
FoxA1_a-127	FoxA1_a	FoxA1	Widom_601	154	58
FoxA1_a-128	FoxA1_a	FoxA1	Widom_601	155	59
FoxA1_a-129	FoxA1_a	FoxA1	Widom_601	156	60
FoxA1_a-130	FoxA1_a	FoxA1	Widom_601	157	61
FoxA1_a-131	FoxA1_a	FoxA1	Widom_601	158	62
FoxA1_a-132	FoxA1_a	FoxA1	Widom_601	159	63
FoxA1_a-133	FoxA1_a	FoxA1	Widom_601	160	64
FoxA1_a-134	FoxA1_a	FoxA1	Widom_601	161	65
FoxA1_a-135	FoxA1_a	FoxA1	Widom_601	162	66
FoxA1_a-136	FoxA1_a	FoxA1	Widom_601	163	67
FoxA1_a-137	FoxA1_a	FoxA1	Widom_601	164	68
FoxA1_a-138	FoxA1_a	FoxA1	Widom_601	165	69
FoxA1_a-139	FoxA1_a	FoxA1	Widom_601	166	70
FoxA1_a-140	FoxA1_a	FoxA1	Widom_601	167	71
FoxA1_a-141	FoxA1_a	FoxA1	Widom_601	168	72
FoxA1_a-142	FoxA1_a	FoxA1	Widom_601	169	73
FoxA1_a-143	FoxA1_a	FoxA1	Widom_601	170	74
FoxA1_a-144	FoxA1_a	FoxA1	Widom_601	171	75
FoxA1_a-145	FoxA1_a	FoxA1	Widom_601	172	76
FoxA1_a-146	FoxA1_a	FoxA1	Widom_601	173	77
FoxA1_a-147	FoxA1_a	FoxA1	Widom_601	174	78
FoxA1_a-148	FoxA1_a	FoxA1	Widom_601	175	79
FoxA1_a-153	FoxA1_a	FoxA1	Widom_601	180	84
FoxA1_a-158	FoxA1_a	FoxA1	Widom_601	185	89
FoxA1_b-1	FoxA1_b	FoxA1	Widom_601	32	-64
FoxA1_b-2	FoxA1_b	FoxA1	Widom_601	33	-63
FoxA1_b-3	FoxA1_b	FoxA1	Widom_601	34	-62
FoxA1_b-4	FoxA1_b	FoxA1	Widom_601	35	-61
FoxA1_b-5	FoxA1_b	FoxA1	Widom_601	36	-60
FoxA1_b-6	FoxA1_b	FoxA1	Widom_601	37	-59
FoxA1_b-7	FoxA1_b	FoxA1	Widom_601	38	-58
FoxA1_b-8	FoxA1_b	FoxA1	Widom_601	39	-57
FoxA1_b-9	FoxA1_b	FoxA1	Widom_601	40	-56
FoxA1_b-10	FoxA1_b	FoxA1	Widom_601	41	-55
FoxA1_b-11	FoxA1_b	FoxA1	Widom_601	42	-54
FoxA1_b-12	FoxA1_b	FoxA1	Widom_601	43	-53
FoxA1_b-13	FoxA1_b	FoxA1	Widom_601	44	-52
FoxA1_b-14	FoxA1_b	FoxA1	Widom_601	45	-51
FoxA1_b-15	FoxA1_b	FoxA1	Widom_601	46	-50
FoxA1_b-16	FoxA1_b	FoxA1	Widom_601	47	-49
FoxA1_b-17	FoxA1_b	FoxA1	Widom_601	48	-48
FoxA1_b-18	FoxA1_b	FoxA1	Widom_601	49	-47
FoxA1_b-19	FoxA1_b	FoxA1	Widom_601	50	-46
FoxA1_b-20	FoxA1_b	FoxA1	Widom_601	51	-45
FoxA1_b-21	FoxA1_b	FoxA1	Widom_601	52	-44
FoxA1_b-22	FoxA1_b	FoxA1	Widom_601	53	-43
FoxA1_b-23	FoxA1_b	FoxA1	Widom_601	54	-42
FoxA1_b-24	FoxA1_b	FoxA1	Widom_601	55	-41
FoxA1_b-25	FoxA1_b	FoxA1	Widom_601	56	-40
FoxA1_b-26	FoxA1_b	FoxA1	Widom_601	57	-39
FoxA1_b-27	FoxA1_b	FoxA1	Widom_601	58	-38
FoxA1_b-28	FoxA1_b	FoxA1	Widom_601	59	-37
FoxA1_b-29	FoxA1_b	FoxA1	Widom_601	60	-36
FoxA1_b-30	FoxA1_b	FoxA1	Widom_601	61	-35
FoxA1_b-31	FoxA1_b	FoxA1	Widom_601	62	-34
FoxA1_b-32	FoxA1_b	FoxA1	Widom_601	63	-33
FoxA1_b-33	FoxA1_b	FoxA1	Widom_601	64	-32
FoxA1_b-34	FoxA1_b	FoxA1	Widom_601	65	-31
FoxA1_b-35	FoxA1_b	FoxA1	Widom_601	66	-30
FoxA1_b-36	FoxA1_b	FoxA1	Widom_601	67	-29
FoxA1_b-37	FoxA1_b	FoxA1	Widom_601	68	-28
FoxA1_b-38	FoxA1_b	FoxA1	Widom_601	69	-27
FoxA1_b-39	FoxA1_b	FoxA1	Widom_601	70	-26
FoxA1_b-40	FoxA1_b	FoxA1	Widom_601	71	-25
FoxA1_b-41	FoxA1_b	FoxA1	Widom_601	72	-24
FoxA1_b-42	FoxA1_b	FoxA1	Widom_601	73	-23
FoxA1_b-43	FoxA1_b	FoxA1	Widom_601	74	-22
FoxA1_b-44	FoxA1_b	FoxA1	Widom_601	75	-21
FoxA1_b-45	FoxA1_b	FoxA1	Widom_601	76	-20
FoxA1_b-46	FoxA1_b	FoxA1	Widom_601	77	-19
FoxA1_b-47	FoxA1_b	FoxA1	Widom_601	78	-18
FoxA1_b-48	FoxA1_b	FoxA1	Widom_601	79	-17
FoxA1_b-49	FoxA1_b	FoxA1	Widom_601	80	-16
FoxA1_b-50	FoxA1_b	FoxA1	Widom_601	81	-15
FoxA1_b-51	FoxA1_b	FoxA1	Widom_601	82	-14
FoxA1_b-52	FoxA1_b	FoxA1	Widom_601	83	-13
FoxA1_b-53	FoxA1_b	FoxA1	Widom_601	84	-12
FoxA1_b-54	FoxA1_b	FoxA1	Widom_601	85	-11
FoxA1_b-55	FoxA1_b	FoxA1	Widom_601	86	-10
FoxA1_b-56	FoxA1_b	FoxA1	Widom_601	87	-9
FoxA1_b-57	FoxA1_b	FoxA1	Widom_601	88	-8
FoxA1_b-58	FoxA1_b	FoxA1	Widom_601	89	-7
FoxA1_b-59	FoxA1_b	FoxA1	Widom_601	90	-6
FoxA1_b-60	FoxA1_b	FoxA1	Widom_601	91	-5
