Name	Type 	Protein	NPS	BP
WIDOM_601_MOD_Oct4-Sox2_BP-114	WIDOM_601_MOD_Oct4-Sox2	"Oct4, Sox2"	Widom_601	114
WIDOM_601_MOD_Oct4-Sox2_BP-115	WIDOM_601_MOD_Oct4-Sox2	"Oct4, Sox2"	Widom_601	115
WIDOM_601_MOD_Oct4-Sox2_BP-116	WIDOM_601_MOD_Oct4-Sox2	"Oct4, Sox2"	Widom_601	116
WIDOM_601_MOD_Oct4-Sox2_BP-117	WIDOM_601_MOD_Oct4-Sox2	"Oct4, Sox2"	Widom_601	117
WIDOM_601_MOD_Oct4-Sox2_BP-118	WIDOM_601_MOD_Oct4-Sox2	"Oct4, Sox2"	Widom_601	118
WIDOM_601_MOD_Oct4-Sox2_BP-119	WIDOM_601_MOD_Oct4-Sox2	"Oct4, Sox2"	Widom_601	119
WIDOM_601_MOD_Oct4-Sox2_BP-120	WIDOM_601_MOD_Oct4-Sox2	"Oct4, Sox2"	Widom_601	120
WIDOM_601_MOD_Oct4-Sox2_BP-121	WIDOM_601_MOD_Oct4-Sox2	"Oct4, Sox2"	Widom_601	121
WIDOM_601_MOD_Oct4-Sox2_BP-122	WIDOM_601_MOD_Oct4-Sox2	"Oct4, Sox2"	Widom_601	122
WIDOM_601_MOD_Oct4-Sox2_BP-123	WIDOM_601_MOD_Oct4-Sox2	"Oct4, Sox2"	Widom_601	123
WIDOM_601_MOD_Oct4-Sox2_BP-124	WIDOM_601_MOD_Oct4-Sox2	"Oct4, Sox2"	Widom_601	124
WIDOM_601_MOD_Oct4-Sox2_BP-125	WIDOM_601_MOD_Oct4-Sox2	"Oct4, Sox2"	Widom_601	125
WIDOM_601_MOD_Oct4-Sox2_BP-126	WIDOM_601_MOD_Oct4-Sox2	"Oct4, Sox2"	Widom_601	126
WIDOM_601_MOD_Oct4-Sox2_BP-127	WIDOM_601_MOD_Oct4-Sox2	"Oct4, Sox2"	Widom_601	127
WIDOM_601_MOD_Oct4-Sox2_BP-128	WIDOM_601_MOD_Oct4-Sox2	"Oct4, Sox2"	Widom_601	128
WIDOM_601_MOD_Oct4-Sox2_BP-129	WIDOM_601_MOD_Oct4-Sox2	"Oct4, Sox2"	Widom_601	129
WIDOM_601_MOD_Oct4-Sox2_BP-130	WIDOM_601_MOD_Oct4-Sox2	"Oct4, Sox2"	Widom_601	130
WIDOM_601_MOD_Oct4-Sox2_BP-131	WIDOM_601_MOD_Oct4-Sox2	"Oct4, Sox2"	Widom_601	131
WIDOM_601_MOD_Oct4-Sox2_BP-132	WIDOM_601_MOD_Oct4-Sox2	"Oct4, Sox2"	Widom_601	132
WIDOM_601_MOD_Oct4-Sox2_BP-133	WIDOM_601_MOD_Oct4-Sox2	"Oct4, Sox2"	Widom_601	133
WIDOM_601_MOD_Oct4-Sox2_BP-134	WIDOM_601_MOD_Oct4-Sox2	"Oct4, Sox2"	Widom_601	134
WIDOM_601_MOD_Oct4-Sox2_BP-135	WIDOM_601_MOD_Oct4-Sox2	"Oct4, Sox2"	Widom_601	135
WIDOM_601_MOD_Oct4-Sox2_BP-136	WIDOM_601_MOD_Oct4-Sox2	"Oct4, Sox2"	Widom_601	136
WIDOM_601_MOD_Oct4-Sox2_BP-137	WIDOM_601_MOD_Oct4-Sox2	"Oct4, Sox2"	Widom_601	137
WIDOM_601_MOD_Oct4-Sox2_BP-138	WIDOM_601_MOD_Oct4-Sox2	"Oct4, Sox2"	Widom_601	138
WIDOM_601_MOD_Oct4-Sox2_BP-139	WIDOM_601_MOD_Oct4-Sox2	"Oct4, Sox2"	Widom_601	139
WIDOM_601_MOD_Oct4-Sox2_BP-140	WIDOM_601_MOD_Oct4-Sox2	"Oct4, Sox2"	Widom_601	140
WIDOM_601_MOD_Oct4-Sox2_BP-141	WIDOM_601_MOD_Oct4-Sox2	"Oct4, Sox2"	Widom_601	141
WIDOM_601_MOD_Oct4-Sox2_BP-142	WIDOM_601_MOD_Oct4-Sox2	"Oct4, Sox2"	Widom_601	142
WIDOM_601_MOD_Oct4-Sox2_BP-143	WIDOM_601_MOD_Oct4-Sox2	"Oct4, Sox2"	Widom_601	143
WIDOM_601_MOD_Oct4-Sox2_BP-144	WIDOM_601_MOD_Oct4-Sox2	"Oct4, Sox2"	Widom_601	144
WIDOM_601_MOD_Oct4-Sox2_BP-145	WIDOM_601_MOD_Oct4-Sox2	"Oct4, Sox2"	Widom_601	145
WIDOM_601_MOD_Oct4-Sox2_BP-146	WIDOM_601_MOD_Oct4-Sox2	"Oct4, Sox2"	Widom_601	146
WIDOM_601_MOD_Oct4-Sox2_BP-147	WIDOM_601_MOD_Oct4-Sox2	"Oct4, Sox2"	Widom_601	147
WIDOM_601_MOD_Oct4-Sox2_BP-148	WIDOM_601_MOD_Oct4-Sox2	"Oct4, Sox2"	Widom_601	148
WIDOM_601_MOD_Oct4-Sox2_BP-149	WIDOM_601_MOD_Oct4-Sox2	"Oct4, Sox2"	Widom_601	149
WIDOM_601_MOD_Oct4-Sox2_BP-150	WIDOM_601_MOD_Oct4-Sox2	"Oct4, Sox2"	Widom_601	150
WIDOM_601_MOD_Oct4-Sox2_BP-151	WIDOM_601_MOD_Oct4-Sox2	"Oct4, Sox2"	Widom_601	151
WIDOM_601_MOD_Oct4-Sox2_BP-152	WIDOM_601_MOD_Oct4-Sox2	"Oct4, Sox2"	Widom_601	152
WIDOM_601_MOD_Oct4-Sox2_BP-153	WIDOM_601_MOD_Oct4-Sox2	"Oct4, Sox2"	Widom_601	153
WIDOM_601_MOD_Oct4-Sox2_BP-154	WIDOM_601_MOD_Oct4-Sox2	"Oct4, Sox2"	Widom_601	154
WIDOM_601_MOD_Oct4-Sox2_BP-155	WIDOM_601_MOD_Oct4-Sox2	"Oct4, Sox2"	Widom_601	155
WIDOM_601_MOD_Oct4-Sox2_BP-156	WIDOM_601_MOD_Oct4-Sox2	"Oct4, Sox2"	Widom_601	156
WIDOM_601_MOD_Oct4-Sox2_BP-157	WIDOM_601_MOD_Oct4-Sox2	"Oct4, Sox2"	Widom_601	157
WIDOM_601_MOD_Oct4-Sox2_BP-158	WIDOM_601_MOD_Oct4-Sox2	"Oct4, Sox2"	Widom_601	158
WIDOM_601_MOD_Oct4-Sox2_BP-159	WIDOM_601_MOD_Oct4-Sox2	"Oct4, Sox2"	Widom_601	159
WIDOM_601_MOD_Oct4-Sox2_BP-160	WIDOM_601_MOD_Oct4-Sox2	"Oct4, Sox2"	Widom_601	160
WIDOM_601_MOD_Oct4-Sox2_BP-161	WIDOM_601_MOD_Oct4-Sox2	"Oct4, Sox2"	Widom_601	161
WIDOM_601_MOD_Oct4-Sox2_BP-162	WIDOM_601_MOD_Oct4-Sox2	"Oct4, Sox2"	Widom_601	162
WIDOM_601_MOD_Oct4-Sox2_BP-163	WIDOM_601_MOD_Oct4-Sox2	"Oct4, Sox2"	Widom_601	163
WIDOM_601_MOD_Oct4-Sox2_BP-164	WIDOM_601_MOD_Oct4-Sox2	"Oct4, Sox2"	Widom_601	164
WIDOM_601_MOD_Oct4-Sox2_BP-165	WIDOM_601_MOD_Oct4-Sox2	"Oct4, Sox2"	Widom_601	165
WIDOM_601_MOD_Oct4-Sox2_BP-166	WIDOM_601_MOD_Oct4-Sox2	"Oct4, Sox2"	Widom_601	166
WIDOM_601_MOD_Oct4-Sox2_BP-167	WIDOM_601_MOD_Oct4-Sox2	"Oct4, Sox2"	Widom_601	167
WIDOM_601_MOD_Oct4-Sox2_BP-168	WIDOM_601_MOD_Oct4-Sox2	"Oct4, Sox2"	Widom_601	168
WIDOM_601_MOD_Oct4-Sox2_BP-169	WIDOM_601_MOD_Oct4-Sox2	"Oct4, Sox2"	Widom_601	169
WIDOM_601_MOD_Oct4-Sox2_BP-170	WIDOM_601_MOD_Oct4-Sox2	"Oct4, Sox2"	Widom_601	170
WIDOM_601_MOD_Oct4-Sox2_BP-171	WIDOM_601_MOD_Oct4-Sox2	"Oct4, Sox2"	Widom_601	171
WIDOM_601_MOD_Oct4-Sox2_BP-172	WIDOM_601_MOD_Oct4-Sox2	"Oct4, Sox2"	Widom_601	172
WIDOM_601_MOD_Oct4-Sox2_BP-173	WIDOM_601_MOD_Oct4-Sox2	"Oct4, Sox2"	Widom_601	173
WIDOM_601_MOD_Oct4-Sox2_BP-174	WIDOM_601_MOD_Oct4-Sox2	"Oct4, Sox2"	Widom_601	174
WIDOM_601_MOD_Oct4-Sox2_BP-175	WIDOM_601_MOD_Oct4-Sox2	"Oct4, Sox2"	Widom_601	175
WIDOM_601_MOD_Oct4-Sox2_BP-176	WIDOM_601_MOD_Oct4-Sox2	"Oct4, Sox2"	Widom_601	176
WIDOM_601_MOD_Oct4-Sox2_BP-177	WIDOM_601_MOD_Oct4-Sox2	"Oct4, Sox2"	Widom_601	177
WIDOM_601_MOD_Oct4-Sox2_BP-178	WIDOM_601_MOD_Oct4-Sox2	"Oct4, Sox2"	Widom_601	178
WIDOM_601_MOD_Oct4-Sox2_BP-179	WIDOM_601_MOD_Oct4-Sox2	"Oct4, Sox2"	Widom_601	179
WIDOM_601_MOD_Oct4-Sox2_BP-180	WIDOM_601_MOD_Oct4-Sox2	"Oct4, Sox2"	Widom_601	180
WIDOM_601_MOD_Oct4-Sox2_BP-181	WIDOM_601_MOD_Oct4-Sox2	"Oct4, Sox2"	Widom_601	181
WIDOM_601_MOD_Oct4-Sox2_BP-182	WIDOM_601_MOD_Oct4-Sox2	"Oct4, Sox2"	Widom_601	182
WIDOM_601_MOD_Oct4-Sox2_BP-203	WIDOM_601_MOD_Oct4-Sox2	"Oct4, Sox2"	Widom_601	203
WIDOM_601_MOD_Sox2-1_BP-23	WIDOM_601_MOD_Sox2-1	Sox2	Widom_601	23
WIDOM_601_MOD_Sox2-1_BP-36	WIDOM_601_MOD_Sox2-1	Sox2	Widom_601	36
WIDOM_601_MOD_Sox2-1_BP-37	WIDOM_601_MOD_Sox2-1	Sox2	Widom_601	37
WIDOM_601_MOD_Sox2-1_BP-38	WIDOM_601_MOD_Sox2-1	Sox2	Widom_601	38
WIDOM_601_MOD_Sox2-1_BP-39	WIDOM_601_MOD_Sox2-1	Sox2	Widom_601	39
WIDOM_601_MOD_Sox2-1_BP-40	WIDOM_601_MOD_Sox2-1	Sox2	Widom_601	40
WIDOM_601_MOD_Sox2-1_BP-41	WIDOM_601_MOD_Sox2-1	Sox2	Widom_601	41
WIDOM_601_MOD_Sox2-1_BP-42	WIDOM_601_MOD_Sox2-1	Sox2	Widom_601	42
WIDOM_601_MOD_Sox2-1_BP-43	WIDOM_601_MOD_Sox2-1	Sox2	Widom_601	43
WIDOM_601_MOD_Sox2-1_BP-44	WIDOM_601_MOD_Sox2-1	Sox2	Widom_601	44
WIDOM_601_MOD_Sox2-1_BP-45	WIDOM_601_MOD_Sox2-1	Sox2	Widom_601	45
WIDOM_601_MOD_Sox2-1_BP-46	WIDOM_601_MOD_Sox2-1	Sox2	Widom_601	46
WIDOM_601_MOD_Sox2-1_BP-47	WIDOM_601_MOD_Sox2-1	Sox2	Widom_601	47
WIDOM_601_MOD_Sox2-1_BP-48	WIDOM_601_MOD_Sox2-1	Sox2	Widom_601	48
WIDOM_601_MOD_Sox2-1_BP-49	WIDOM_601_MOD_Sox2-1	Sox2	Widom_601	49
WIDOM_601_MOD_Sox2-1_BP-50	WIDOM_601_MOD_Sox2-1	Sox2	Widom_601	50
WIDOM_601_MOD_Sox2-1_BP-51	WIDOM_601_MOD_Sox2-1	Sox2	Widom_601	51
WIDOM_601_MOD_Sox2-1_BP-52	WIDOM_601_MOD_Sox2-1	Sox2	Widom_601	52
WIDOM_601_MOD_Sox2-1_BP-53	WIDOM_601_MOD_Sox2-1	Sox2	Widom_601	53
WIDOM_601_MOD_Sox2-1_BP-54	WIDOM_601_MOD_Sox2-1	Sox2	Widom_601	54
WIDOM_601_MOD_Sox2-1_BP-55	WIDOM_601_MOD_Sox2-1	Sox2	Widom_601	55
WIDOM_601_MOD_Sox2-1_BP-56	WIDOM_601_MOD_Sox2-1	Sox2	Widom_601	56
WIDOM_601_MOD_Sox2-1_BP-57	WIDOM_601_MOD_Sox2-1	Sox2	Widom_601	57
WIDOM_601_MOD_Sox2-1_BP-58	WIDOM_601_MOD_Sox2-1	Sox2	Widom_601	58
WIDOM_601_MOD_Sox2-1_BP-59	WIDOM_601_MOD_Sox2-1	Sox2	Widom_601	59
WIDOM_601_MOD_Sox2-1_BP-60	WIDOM_601_MOD_Sox2-1	Sox2	Widom_601	60
WIDOM_601_MOD_Sox2-1_BP-61	WIDOM_601_MOD_Sox2-1	Sox2	Widom_601	61
WIDOM_601_MOD_Sox2-1_BP-62	WIDOM_601_MOD_Sox2-1	Sox2	Widom_601	62
WIDOM_601_MOD_Sox2-1_BP-63	WIDOM_601_MOD_Sox2-1	Sox2	Widom_601	63
WIDOM_601_MOD_Sox2-1_BP-64	WIDOM_601_MOD_Sox2-1	Sox2	Widom_601	64
WIDOM_601_MOD_Sox2-1_BP-65	WIDOM_601_MOD_Sox2-1	Sox2	Widom_601	65
WIDOM_601_MOD_Sox2-1_BP-66	WIDOM_601_MOD_Sox2-1	Sox2	Widom_601	66
WIDOM_601_MOD_Sox2-1_BP-67	WIDOM_601_MOD_Sox2-1	Sox2	Widom_601	67
WIDOM_601_MOD_Sox2-1_BP-68	WIDOM_601_MOD_Sox2-1	Sox2	Widom_601	68
WIDOM_601_MOD_Sox2-1_BP-69	WIDOM_601_MOD_Sox2-1	Sox2	Widom_601	69
WIDOM_601_MOD_Sox2-1_BP-70	WIDOM_601_MOD_Sox2-1	Sox2	Widom_601	70
WIDOM_601_MOD_Sox2-1_BP-71	WIDOM_601_MOD_Sox2-1	Sox2	Widom_601	71
WIDOM_601_MOD_Sox2-1_BP-72	WIDOM_601_MOD_Sox2-1	Sox2	Widom_601	72
WIDOM_601_MOD_Sox2-1_BP-73	WIDOM_601_MOD_Sox2-1	Sox2	Widom_601	73
WIDOM_601_MOD_Sox2-1_BP-74	WIDOM_601_MOD_Sox2-1	Sox2	Widom_601	74
WIDOM_601_MOD_Sox2-1_BP-75	WIDOM_601_MOD_Sox2-1	Sox2	Widom_601	75
WIDOM_601_MOD_Sox2-1_BP-76	WIDOM_601_MOD_Sox2-1	Sox2	Widom_601	76
WIDOM_601_MOD_Sox2-1_BP-77	WIDOM_601_MOD_Sox2-1	Sox2	Widom_601	77
WIDOM_601_MOD_Sox2-1_BP-78	WIDOM_601_MOD_Sox2-1	Sox2	Widom_601	78
WIDOM_601_MOD_Sox2-1_BP-79	WIDOM_601_MOD_Sox2-1	Sox2	Widom_601	79
WIDOM_601_MOD_Sox2-1_BP-80	WIDOM_601_MOD_Sox2-1	Sox2	Widom_601	80
WIDOM_601_MOD_Sox2-1_BP-81	WIDOM_601_MOD_Sox2-1	Sox2	Widom_601	81
WIDOM_601_MOD_Sox2-1_BP-82	WIDOM_601_MOD_Sox2-1	Sox2	Widom_601	82
WIDOM_601_MOD_Sox2-1_BP-83	WIDOM_601_MOD_Sox2-1	Sox2	Widom_601	83
WIDOM_601_MOD_Sox2-1_BP-84	WIDOM_601_MOD_Sox2-1	Sox2	Widom_601	84
WIDOM_601_MOD_Sox2-1_BP-85	WIDOM_601_MOD_Sox2-1	Sox2	Widom_601	85
WIDOM_601_MOD_Sox2-1_BP-86	WIDOM_601_MOD_Sox2-1	Sox2	Widom_601	86
WIDOM_601_MOD_Sox2-1_BP-87	WIDOM_601_MOD_Sox2-1	Sox2	Widom_601	87
WIDOM_601_MOD_Sox2-1_BP-88	WIDOM_601_MOD_Sox2-1	Sox2	Widom_601	88
WIDOM_601_MOD_Sox2-1_BP-89	WIDOM_601_MOD_Sox2-1	Sox2	Widom_601	89
WIDOM_601_MOD_Sox2-1_BP-90	WIDOM_601_MOD_Sox2-1	Sox2	Widom_601	90
WIDOM_601_MOD_Sox2-1_BP-91	WIDOM_601_MOD_Sox2-1	Sox2	Widom_601	91
WIDOM_601_MOD_Sox2-1_BP-92	WIDOM_601_MOD_Sox2-1	Sox2	Widom_601	92
WIDOM_601_MOD_Sox2-1_BP-93	WIDOM_601_MOD_Sox2-1	Sox2	Widom_601	93
WIDOM_601_MOD_Sox2-1_BP-94	WIDOM_601_MOD_Sox2-1	Sox2	Widom_601	94
WIDOM_601_MOD_Sox2-1_BP-95	WIDOM_601_MOD_Sox2-1	Sox2	Widom_601	95
WIDOM_601_MOD_Sox2-1_BP-96	WIDOM_601_MOD_Sox2-1	Sox2	Widom_601	96
WIDOM_601_MOD_Sox2-1_BP-97	WIDOM_601_MOD_Sox2-1	Sox2	Widom_601	97
WIDOM_601_MOD_Sox2-1_BP-98	WIDOM_601_MOD_Sox2-1	Sox2	Widom_601	98
WIDOM_601_MOD_Sox2-1_BP-99	WIDOM_601_MOD_Sox2-1	Sox2	Widom_601	99
WIDOM_601_MOD_Sox2-1_BP-100	WIDOM_601_MOD_Sox2-1	Sox2	Widom_601	100
WIDOM_601_MOD_Sox2-1_BP-101	WIDOM_601_MOD_Sox2-1	Sox2	Widom_601	101
WIDOM_601_MOD_Sox2-1_BP-102	WIDOM_601_MOD_Sox2-1	Sox2	Widom_601	102
WIDOM_601_MOD_Sox2-1_BP-103	WIDOM_601_MOD_Sox2-1	Sox2	Widom_601	103
WIDOM_601_MOD_Sox2-1_BP-104	WIDOM_601_MOD_Sox2-1	Sox2	Widom_601	104
WIDOM_601_MOD_Sox2-1_BP-105	WIDOM_601_MOD_Sox2-1	Sox2	Widom_601	105
WIDOM_601_MOD_Sox2-1_BP-106	WIDOM_601_MOD_Sox2-1	Sox2	Widom_601	106
WIDOM_601_MOD_Sox2-1_BP-107	WIDOM_601_MOD_Sox2-1	Sox2	Widom_601	107
WIDOM_601_MOD_Sox2-1_BP-108	WIDOM_601_MOD_Sox2-1	Sox2	Widom_601	108
WIDOM_601_MOD_Sox2-1_BP-109	WIDOM_601_MOD_Sox2-1	Sox2	Widom_601	109
WIDOM_601_MOD_Sox2-1_BP-110	WIDOM_601_MOD_Sox2-1	Sox2	Widom_601	110
WIDOM_601_MOD_Sox2-1_BP-111	WIDOM_601_MOD_Sox2-1	Sox2	Widom_601	111
WIDOM_601_MOD_Sox2-1_BP-112	WIDOM_601_MOD_Sox2-1	Sox2	Widom_601	112
WIDOM_601_MOD_Sox2-1_BP-113	WIDOM_601_MOD_Sox2-1	Sox2	Widom_601	113
WIDOM_601_MOD_Sox2-1_BP-114	WIDOM_601_MOD_Sox2-1	Sox2	Widom_601	114
WIDOM_601_MOD_Sox2-1_BP-115	WIDOM_601_MOD_Sox2-1	Sox2	Widom_601	115
WIDOM_601_MOD_Sox2-1_BP-116	WIDOM_601_MOD_Sox2-1	Sox2	Widom_601	116
WIDOM_601_MOD_Sox2-1_BP-117	WIDOM_601_MOD_Sox2-1	Sox2	Widom_601	117
WIDOM_601_MOD_Sox2-1_BP-118	WIDOM_601_MOD_Sox2-1	Sox2	Widom_601	118
WIDOM_601_MOD_Sox2-1_BP-119	WIDOM_601_MOD_Sox2-1	Sox2	Widom_601	119
WIDOM_601_MOD_Sox2-1_BP-120	WIDOM_601_MOD_Sox2-1	Sox2	Widom_601	120
WIDOM_601_MOD_Sox2-1_BP-121	WIDOM_601_MOD_Sox2-1	Sox2	Widom_601	121
WIDOM_601_MOD_Sox2-1_BP-122	WIDOM_601_MOD_Sox2-1	Sox2	Widom_601	122
WIDOM_601_MOD_Sox2-1_BP-123	WIDOM_601_MOD_Sox2-1	Sox2	Widom_601	123
WIDOM_601_MOD_Sox2-1_BP-124	WIDOM_601_MOD_Sox2-1	Sox2	Widom_601	124
WIDOM_601_MOD_Sox2-1_BP-125	WIDOM_601_MOD_Sox2-1	Sox2	Widom_601	125
WIDOM_601_MOD_Sox2-1_BP-126	WIDOM_601_MOD_Sox2-1	Sox2	Widom_601	126
WIDOM_601_MOD_Sox2-1_BP-127	WIDOM_601_MOD_Sox2-1	Sox2	Widom_601	127
WIDOM_601_MOD_Sox2-1_BP-128	WIDOM_601_MOD_Sox2-1	Sox2	Widom_601	128
WIDOM_601_MOD_Sox2-1_BP-129	WIDOM_601_MOD_Sox2-1	Sox2	Widom_601	129
WIDOM_601_MOD_Sox2-1_BP-130	WIDOM_601_MOD_Sox2-1	Sox2	Widom_601	130
WIDOM_601_MOD_Sox2-1_BP-131	WIDOM_601_MOD_Sox2-1	Sox2	Widom_601	131
WIDOM_601_MOD_Sox2-1_BP-132	WIDOM_601_MOD_Sox2-1	Sox2	Widom_601	132
WIDOM_601_MOD_Sox2-1_BP-133	WIDOM_601_MOD_Sox2-1	Sox2	Widom_601	133
WIDOM_601_MOD_Sox2-1_BP-134	WIDOM_601_MOD_Sox2-1	Sox2	Widom_601	134
WIDOM_601_MOD_Sox2-1_BP-135	WIDOM_601_MOD_Sox2-1	Sox2	Widom_601	135
WIDOM_601_MOD_Sox2-1_BP-136	WIDOM_601_MOD_Sox2-1	Sox2	Widom_601	136
WIDOM_601_MOD_Sox2-1_BP-137	WIDOM_601_MOD_Sox2-1	Sox2	Widom_601	137
WIDOM_601_MOD_Sox2-1_BP-138	WIDOM_601_MOD_Sox2-1	Sox2	Widom_601	138
WIDOM_601_MOD_Sox2-1_BP-139	WIDOM_601_MOD_Sox2-1	Sox2	Widom_601	139
WIDOM_601_MOD_Sox2-1_BP-140	WIDOM_601_MOD_Sox2-1	Sox2	Widom_601	140
WIDOM_601_MOD_Sox2-1_BP-141	WIDOM_601_MOD_Sox2-1	Sox2	Widom_601	141
WIDOM_601_MOD_Sox2-1_BP-142	WIDOM_601_MOD_Sox2-1	Sox2	Widom_601	142
WIDOM_601_MOD_Sox2-1_BP-143	WIDOM_601_MOD_Sox2-1	Sox2	Widom_601	143
WIDOM_601_MOD_Sox2-1_BP-144	WIDOM_601_MOD_Sox2-1	Sox2	Widom_601	144
WIDOM_601_MOD_Sox2-1_BP-145	WIDOM_601_MOD_Sox2-1	Sox2	Widom_601	145
WIDOM_601_MOD_Sox2-1_BP-146	WIDOM_601_MOD_Sox2-1	Sox2	Widom_601	146
WIDOM_601_MOD_Sox2-1_BP-147	WIDOM_601_MOD_Sox2-1	Sox2	Widom_601	147
WIDOM_601_MOD_Sox2-1_BP-148	WIDOM_601_MOD_Sox2-1	Sox2	Widom_601	148
WIDOM_601_MOD_Sox2-1_BP-149	WIDOM_601_MOD_Sox2-1	Sox2	Widom_601	149
WIDOM_601_MOD_Sox2-1_BP-150	WIDOM_601_MOD_Sox2-1	Sox2	Widom_601	150
WIDOM_601_MOD_Sox2-1_BP-151	WIDOM_601_MOD_Sox2-1	Sox2	Widom_601	151
WIDOM_601_MOD_Sox2-1_BP-152	WIDOM_601_MOD_Sox2-1	Sox2	Widom_601	152
WIDOM_601_MOD_Sox2-1_BP-153	WIDOM_601_MOD_Sox2-1	Sox2	Widom_601	153
WIDOM_601_MOD_Sox2-1_BP-154	WIDOM_601_MOD_Sox2-1	Sox2	Widom_601	154
WIDOM_601_MOD_Sox2-1_BP-155	WIDOM_601_MOD_Sox2-1	Sox2	Widom_601	155
WIDOM_601_MOD_Sox2-1_BP-156	WIDOM_601_MOD_Sox2-1	Sox2	Widom_601	156
WIDOM_601_MOD_Sox2-1_BP-157	WIDOM_601_MOD_Sox2-1	Sox2	Widom_601	157
WIDOM_601_MOD_Sox2-1_BP-158	WIDOM_601_MOD_Sox2-1	Sox2	Widom_601	158
WIDOM_601_MOD_Sox2-1_BP-159	WIDOM_601_MOD_Sox2-1	Sox2	Widom_601	159
WIDOM_601_MOD_Sox2-1_BP-160	WIDOM_601_MOD_Sox2-1	Sox2	Widom_601	160
WIDOM_601_MOD_Sox2-1_BP-161	WIDOM_601_MOD_Sox2-1	Sox2	Widom_601	161
WIDOM_601_MOD_Sox2-1_BP-162	WIDOM_601_MOD_Sox2-1	Sox2	Widom_601	162
WIDOM_601_MOD_Sox2-1_BP-163	WIDOM_601_MOD_Sox2-1	Sox2	Widom_601	163
WIDOM_601_MOD_Sox2-1_BP-164	WIDOM_601_MOD_Sox2-1	Sox2	Widom_601	164
WIDOM_601_MOD_Sox2-1_BP-165	WIDOM_601_MOD_Sox2-1	Sox2	Widom_601	165
WIDOM_601_MOD_Sox2-1_BP-166	WIDOM_601_MOD_Sox2-1	Sox2	Widom_601	166
WIDOM_601_MOD_Sox2-1_BP-167	WIDOM_601_MOD_Sox2-1	Sox2	Widom_601	167
WIDOM_601_MOD_Sox2-1_BP-168	WIDOM_601_MOD_Sox2-1	Sox2	Widom_601	168
WIDOM_601_MOD_Sox2-1_BP-169	WIDOM_601_MOD_Sox2-1	Sox2	Widom_601	169
WIDOM_601_MOD_Sox2-1_BP-170	WIDOM_601_MOD_Sox2-1	Sox2	Widom_601	170
WIDOM_601_MOD_Sox2-1_BP-171	WIDOM_601_MOD_Sox2-1	Sox2	Widom_601	171
WIDOM_601_MOD_Sox2-1_BP-172	WIDOM_601_MOD_Sox2-1	Sox2	Widom_601	172
WIDOM_601_MOD_Sox2-1_BP-173	WIDOM_601_MOD_Sox2-1	Sox2	Widom_601	173
WIDOM_601_MOD_Sox2-1_BP-174	WIDOM_601_MOD_Sox2-1	Sox2	Widom_601	174
WIDOM_601_MOD_Sox2-1_BP-175	WIDOM_601_MOD_Sox2-1	Sox2	Widom_601	175
WIDOM_601_MOD_Sox2-1_BP-176	WIDOM_601_MOD_Sox2-1	Sox2	Widom_601	176
WIDOM_601_MOD_Sox2-1_BP-177	WIDOM_601_MOD_Sox2-1	Sox2	Widom_601	177
WIDOM_601_MOD_Sox2-1_BP-178	WIDOM_601_MOD_Sox2-1	Sox2	Widom_601	178
WIDOM_601_MOD_Sox2-1_BP-179	WIDOM_601_MOD_Sox2-1	Sox2	Widom_601	179
WIDOM_601_MOD_Sox2-1_BP-180	WIDOM_601_MOD_Sox2-1	Sox2	Widom_601	180
WIDOM_601_MOD_Sox2-1_BP-181	WIDOM_601_MOD_Sox2-1	Sox2	Widom_601	181
WIDOM_601_MOD_Sox2-1_BP-182	WIDOM_601_MOD_Sox2-1	Sox2	Widom_601	182
WIDOM_601_MOD_Sox2-1_BP-207	WIDOM_601_MOD_Sox2-1	Sox2	Widom_601	207
WIDOM_601_MOD_Myc-1_BP-24	WIDOM_601_MOD_Myc-1	NA	Widom_601	24
WIDOM_601_MOD_Myc-1_BP-36	WIDOM_601_MOD_Myc-1	NA	Widom_601	36
WIDOM_601_MOD_Myc-1_BP-37	WIDOM_601_MOD_Myc-1	NA	Widom_601	37
WIDOM_601_MOD_Myc-1_BP-38	WIDOM_601_MOD_Myc-1	NA	Widom_601	38
WIDOM_601_MOD_Myc-1_BP-39	WIDOM_601_MOD_Myc-1	NA	Widom_601	39
WIDOM_601_MOD_Myc-1_BP-40	WIDOM_601_MOD_Myc-1	NA	Widom_601	40
WIDOM_601_MOD_Myc-1_BP-41	WIDOM_601_MOD_Myc-1	NA	Widom_601	41
WIDOM_601_MOD_Myc-1_BP-42	WIDOM_601_MOD_Myc-1	NA	Widom_601	42
WIDOM_601_MOD_Myc-1_BP-43	WIDOM_601_MOD_Myc-1	NA	Widom_601	43
WIDOM_601_MOD_Myc-1_BP-44	WIDOM_601_MOD_Myc-1	NA	Widom_601	44
WIDOM_601_MOD_Myc-1_BP-45	WIDOM_601_MOD_Myc-1	NA	Widom_601	45
WIDOM_601_MOD_Myc-1_BP-46	WIDOM_601_MOD_Myc-1	NA	Widom_601	46
WIDOM_601_MOD_Myc-1_BP-47	WIDOM_601_MOD_Myc-1	NA	Widom_601	47
WIDOM_601_MOD_Myc-1_BP-48	WIDOM_601_MOD_Myc-1	NA	Widom_601	48
WIDOM_601_MOD_Myc-1_BP-49	WIDOM_601_MOD_Myc-1	NA	Widom_601	49
